data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,#country+code,#event+code,,#date+occurred,,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,
4737926,404,KEN6500,6500,4/27/2017,2017,2,Protests,Peaceful protest,Protesters (Kenya),Jubilee Coalition,6,,,0,60,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Twitter,Other,Jubilee supporters in Nairobi protested when Maina Kamanda won the primaries. ,0,1552576903,KEN
4737999,404,KEN5426,5426,4/26/2017,2017,1,Riots,Mob violence,Rioters (Kenya),,5,Unidentified Armed Group (Kenya),,3,35,Eastern Africa,Kenya,Nairobi,Starehe,Pangani,Pangani,-1.2716,36.8402,1,Xinhua,International,One person was stabbed during a confrontation between two rival aspirants along Juja Road on Thursday. The case is under investigations,1,1552576903,KEN
4738000,404,KEN5427,5427,4/26/2017,2017,1,Riots,Mob violence,Rioters (Kenya),NASA: National Super Alliance; Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Xinhua,International,One person is killed during an opposition NASA rally when he was accused of being a pickpocket by the demonstrators.,1,1552576903,KEN
4738001,404,KEN5428,5428,4/26/2017,2017,1,Protests,Protest with intervention,Protesters (Kenya),ODM: Orange Democratic Movement,6,Police Forces of Kenya (2013-),,1,16,Eastern Africa,Kenya,Kisumu,Kisumu Central,Market Milimani,Kisumu,-0.1,34.75,1,Daily Nation (Kenya),National,"In Kisumu town, police used teargas canisters to disperse youths who were protesting the award of the ODM ticket to Kisumu central MP Ken Obura.The youths argued that Mr Obura had been rigged in at the expense of Gem Central MCA Fred Ouda. An entourage of boda boda riders led by Kisumu governor Jack Ranguma, who were protesting the win of senator Anyang' Nyong'o for the ODM governorship ticket, were caught in the melee.Hundreds of Mr Ouda's supporters thronged the streets chanting his slogans.",0,1552576903,KEN
4738297,404,KEN5430,5430,4/26/2017,2017,1,Riots,Mob violence,Rioters (Kenya),Jubilee Coalition,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Daily Nation (Kenya),National,"Bishop Margaret Wanjiru, an aspirant for the Nairobi governorship and a group of supporters entered a polling centre and destroyed ballot papers when they complained of a distribution problem. The police arrested Wanjiru.",0,1552576903,KEN
4738254,404,KEN6494,6494,4/26/2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kisii,Bonchari,Bomorenda,Bonchari,-0.6667,34.7,1,Twitter,Other,Voters in Bonchari protested the fact that the incumbent MP was given a direct nomination in the primaries. Voting was suspended. ,0,1552576903,KEN
5143693,404,KEN6495,6495,4/26/2017,2017,1,Riots,Mob violence,Rioters (Kenya),ODM: Orange Democratic Movement,5,Civilians (Kenya),ODM: Orange Democratic Movement,7,57,Eastern Africa,Kenya,Homa Bay,Suba North,Kasgunga,Mbita,-0.4333,34.2,2,Twitter,Other,ODM supporters angry that Millie Odhiambo won the party primaries rioted and burned her home. ,0,1556042860,KEN
4738274,404,KEN5429,5429,4/26/2017,2017,1,Violence against civilians,Attack,Unidentified armed group (Kenya),ODM: Orange Democratic Movement,3,Civilians (Kenya),ODM: Orange Democratic Movement,7,37,Eastern Africa,Kenya,Homa Bay,Suba North,Lambwe,Got Rateng,-0.5333,34.4,1,Daily Nation (Kenya); Kenya Standard,National,A house belonging to Mbita MP Millie Odhiambo was set ablaze on Wednesday as protests erupted in Homa Bay over the ODM party nominations.Ms Odhiambo's home in Koyani village in Lambwe was burnt as residents protested after she was announced winner in the Mbita Constituency ODM nominations. No casualties were reported,0,1552576903,KEN
4738280,404,KEN5431,5431,4/26/2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nairobi,Makadara,Makongeni,Bahati,-1.2912,36.8577,1,Daily Nation (Kenya),National,There were protests in Kiamaina ward in Bahati following cases of missing names in the register.,0,1552576903,KEN
4738281,404,KEN5432,5432,4/26/2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kisumu,Muhoroni,Chemelil,Chemelil,-0.0667,35.0667,1,Business Daily(Nairobi ANPAK),National-international,"Workers and farmers attached to Chemelil Sugar Company have called for resignation of top managers, accusing them of poor performance.The workers, who staged protests said the management and the board have failed to pay farmers and transporters since 2014.",0,1552576903,KEN
4738291,404,KEN6197,6197,4/26/2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),ODM: Orange Democratic Movement,6,,,0,60,Eastern Africa,Kenya,Mombasa,Mvita,Tononoka,Mombasa,-4.05,39.6667,1,The Star,National,Nyali residents protested the decision of the ODM election tribunal in Mombasa on 26/04/2017. The tribunal recommended repeating Nyali MP nominations.,0,1552576903,KEN
4738292,404,KEN6496,6496,4/26/2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),Jubilee Coalition,6,,,0,60,Eastern Africa,Kenya,Mombasa,Mvita,Tononoka,Mombasa,-4.05,39.6667,2,Twitter,Other,"Jubilee voters in Mvita, Mombasa, protested when they realised that names were missing from the ballot papers. ",0,1552576903,KEN
4738356,404,KEN5424,5424,4/25/2017,2017,1,Protests,Protest with intervention,Protesters (Kenya),ODM: Orange Democratic Movement,6,Police Forces of Kenya (2013-),,1,16,Eastern Africa,Kenya,Homa Bay,Homa Bay,Homa Bay Central,Homa Bay,-0.5273,34.4571,1,Capital FM (Nairobi),National,"Police fired shots in the air to quell chaos that erupted in Homa Bay following the declaration of incumbent Governor Cyprian Awiti winner in the Orange Democratic Movement nominations.Police were called in to contain the situation after supporters of his opponents vowed not to accept the result of the hotly contested nomination, in which he was facing off with Kasipul MP Oyugi Magwanga and businessman Sammy Wakiaga",0,1552576903,KEN
4738357,404,KEN5425,5425,4/25/2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),Jubilee Coalition,6,,,0,60,Eastern Africa,Kenya,Embu,Manyatta,Kirimari,Embu,-0.5333,37.45,1,Daily Nation (Kenya),National,There was chaos at Kanja Primary School in Embu during the Jubilee Party nominations after a group of youths prevented Runyenjes MP Cecily Mbarire from forming a second stream at the centre. The youths protested outside the poll centre and threated to eject Ms Mbarire,0,1552576903,KEN
4738601,404,KEN6493,6493,4/25/2017,2017,2,Protests,Peaceful protest,Protesters (Kenya),ODM: Orange Democratic Movement,6,,,0,60,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Twitter,Other,ODM supporters at Kariokor polling station protested when the authorities announced that the ODM Nairobi primaries had been cancelled. ,0,1552576903,KEN
4738633,404,KEN6005,6005,4/25/2017,2017,1,Riots,Violent demonstration,Rioters (Kenya),Amani Coalition,5,,,0,50,Eastern Africa,Kenya,Bungoma,Kabuchai,Bwake/Luuya,Chekulo,0.6459,34.6569,1,Daily Nation,National,Supporters of an Amani Coalition contestant rioted and blocked voting in the ANC primaries in Bwake/Luuya ward.,0,1552576903,KEN
4738634,404,KEN6006,6006,4/25/2017,2017,1,Riots,Violent demonstration,Rioters (Kenya),Amani Coalition,5,,,0,50,Eastern Africa,Kenya,Bungoma,Webuye West,Maraka,Webuye,0.6167,34.7667,1,Daily Nation,National,"Voting materials reached polling stations late in the Webuye West ANC primaries, so voters broke the ballot boxes and destroyed the ballot papers in protest.",0,1552576903,KEN
4738635,404,KEN6007,6007,4/25/2017,2017,1,Riots,Mob violence,Rioters (Kenya),Jubilee Coalition,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Daily Nation,National,The Jubilee candidate for Nairobi and a group of her supporters stormed a Nairobi polling station and destroyed ballot papers. The police broke up the protest and arrested her.,0,1552576903,KEN
4738676,404,KEN6491,6491,4/25/2017,2017,1,Riots,Mob violence,Rioters (Kenya),,5,Civilians (Kenya),Government of Kenya (2013-),7,57,Eastern Africa,Kenya,Kiambu,Gatundu South,Kiamwangi,Gatundu,-1.05,36.9,2,Twitter,Other,Voters tried to raid the DCC's office in Gatundu South when they realised that ballot boxes had gone missing. ,0,1552576904,KEN
4738621,404,KEN6492,6492,4/25/2017,2017,1,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Kiambu,Kiambu,Riabai,Kiambu,-1.1667,36.8333,1,Twitter,Other,Police fired into the air to disperse a rowdy crowd of voters in Kiambu. ,0,1552576903,KEN
4738511,404,KEN6004,6004,4/25/2017,2017,1,Riots,Mob violence,Rioters (Kenya),Amani Coalition,5,Rioters (Kenya),Amani Coalition,5,55,Eastern Africa,Kenya,Bungoma,Kanduyi,Khalaba,Bungoma,0.5635,34.5606,1,Daily Nation,National,"In Khalaba township, in Bungoma, supporters of different ANC factions broke into fistfights during the primaries. Several youths were injured.",0,1552576903,KEN
4738680,404,KEN5417,5417,4/24/2017,2017,1,Riots,Mob violence,Rioters (Kenya),ODM: Orange Democratic Movement,5,Rioters (Kenya),ODM: Orange Democratic Movement,5,55,Eastern Africa,Kenya,Homa Bay,Homa Bay,Homa Bay Central,Homa Bay,-0.5273,34.4571,1,Capital FM (Nairobi),National,security guard attached to Mbita MP Millie Odhiambo was injured following violence during ODM nominations in the county on Monday.Chaos erupted after the MP's supporters clashed with those of her opponent James Akali.,0,1552576904,KEN
4738681,404,KEN5419,5419,4/24/2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),Jubilee Coalition,6,,,0,60,Eastern Africa,Kenya,Kirinyaga,Gichugu,Baragwi,Kianyaga,-0.4927,37.3564,3,Daily Nation (Kenya),National,"Protests in Mwea, Kirinyaga County as voters apprehend returning officer and hand him to over police over allegations of rigging in Jubilee primaries.",0,1552576904,KEN
4738941,404,KEN5420,5420,4/24/2017,2017,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Kirinyaga,Gichugu,Baragwi,Kianyaga,-0.4927,37.3564,1,Daily Nation (Kenya),National,"Disgruntled voters on Monday burnt ballot papers, protesting against the missing names of eight Member of the County Assembly aspirants.. Moments later, armed security officers arrived to find all the ballot papers completely destroyed",0,1552576904,KEN
4738682,404,KEN5421,5421,4/24/2017,2017,1,Riots,Mob violence,Rioters (Kenya),,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Homa Bay,Suba South,Kaksingri West,Rangwe,-0.5667,34.1667,1,Daily Nation (Kenya),National,"In Homa Bay Town Constituency, chaos erupted at Rodi Primary School polling station when officials decided to use exercise books as ballot papers. Police arrest youth and seize weapons.",0,1552576904,KEN
5143687,404,KEN5422,5422,4/24/2017,2017,1,Riots,Mob violence,Rioters (Kenya),,5,Civilians (Kenya),ODM: Orange Democratic Movement,7,57,Eastern Africa,Kenya,Homa Bay,Suba North,Lambwe,Got Rateng,-0.5333,34.4,1,Daily Nation (Kenya),National,"Mbita MP Millie Odhiambo reported the death of her ""supporter"" at Homa Bay Police Station. She reported that he was knocked down by a vehicle belonging to one of her rivals which had been trailing her and attacked hermotorcade.An investigation has been launched.",1,1556042860,KEN
4738684,404,KEN5423,5423,4/24/2017,2017,1,Riots,Mob violence,Rioters (Kenya),,5,Civilians (Kenya),ODM: Orange Democratic Movement,7,57,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Daily Nation (Kenya),National,"Political activist Brian Weke was arrested over an alleged attack on an ODM Suba North constituency aspirant.Mr James Akali, who is seeking to dislodge incumbent Millie Odhiambo, was attacked in Nairobi at Lang'ata's T-Mall. He suffered injuries.",0,1552576904,KEN
4738991,404,KEN6003,6003,4/24/2017,2017,2,Riots,Mob violence,Rioters (Kenya),ODM: Orange Democratic Movement; Government of Kenya (2013-),5,Civilians (Kenya),Government of Kenya (2013-),7,57,Eastern Africa,Kenya,Mombasa,Changamwe,Changamwe,Changamwe,-4.0166,39.6333,2,Daily Nation,National,The incumbent MP in Changamwe led a group of rowdy youth in storming polling stations and scaring away voters.,0,1552576904,KEN
4738832,404,KEN5418,5418,4/24/2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),FORD-Kenya: Forum for the Restoration of Democracy-Kenya,6,,,0,60,Eastern Africa,Kenya,Trans Nzoia,Kiminini,Kiminini,Kiminini,0.8931,34.9241,1,Daily Nation (Kenya),National,"FORD-Kenya supporters burned their ballot papers at Masaba primary school, Kiminini after it was learned that other papers were not sent elsewhere in the constituency.",0,1552576904,KEN
4739240,404,KEN5416,5416,4/23/2017,2017,1,Protests,Protest with intervention,Protesters (Kenya),ODM: Orange Democratic Movement,6,Police Forces of Kenya (2013-) General Service Unit,,1,16,Eastern Africa,Kenya,Kilifi,Kilifi North,Kibarani,Kilifi,-3.633,39.85,1,Sunday Nation (Kenya),National,"GSU officers disperse angry supporters of Nicholas Wanyepe who were on April 23, 2017 protesting at the ODM Kilifi officers after he lost the Kilifi South parliamentary ticket to businessman Ken Chonga",0,1552576904,KEN
4739241,404,KEN5413,5413,4/23/2017,2017,1,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),,4,Civilians (International),Civilians (Italy),7,47,Eastern Africa,Kenya,Laikipia,Laikipia East,Salama,Laikipia,0.4167,36.75,1,Al Jazeera (Doha),International,Gunmen have seriously wounded 73-year-old conservationist Kuki Gallmann at her conservation park in the latest of a string of attacks during land invasions in drought-stricken northern Kenya.,0,1552576904,KEN
4739168,404,KEN5414,5414,4/23/2017,2017,1,Battles,Armed clash,Police Forces of Kenya (2013-) General Service Unit,,1,Unidentified Communal Militia (Kenya),,4,14,Eastern Africa,Kenya,Laikipia,Laikipia East,Salama,Laikipia,0.4167,36.75,1,Al Jazeera (Doha); Capital FM,International,Police engage communal gunmen who attacked a conservationist. Two killed,2,1552576904,KEN
4739252,404,KEN5410,5410,4/22/2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),ODM: Orange Democratic Movement,6,,,0,60,Eastern Africa,Kenya,Mombasa,Jomvu,Jomvu Kuu,Jomvu,-3.985,39.614,1,Daily Nation (Kenya),National,Supporters of MP Badi Twalib and aspirant Dan Aloo demonstrated outside a polling station over delays in the start of voting.,0,1552576904,KEN
4739253,404,KEN5411,5411,4/22/2017,2017,1,Riots,Mob violence,Rioters (Kenya),ODM: Orange Democratic Movement,5,Rioters (Kenya),ODM: Orange Democratic Movement,5,55,Eastern Africa,Kenya,Mombasa,Mvita,Tononoka,Mombasa,-4.05,39.6667,1,Daily Nation (Kenya),National,"After voting delays in the ODM primary, supporters of MP Badi Twalib and aspirant Dan Aloo clashed outside Kwashee primary school polling centre. Mr Aloo' s supporters claimed the delays were to enable rigging.",0,1552576904,KEN
4739517,404,KEN6139,6139,4/22/2017,2017,1,Battles,Armed clash,Pokot Ethnic Militia (Kenya),,4,Police Forces of Kenya (2013-),,1,14,Eastern Africa,Kenya,Elgeyo-Marakwet,Keiyo North,Tambach,Keiyo Valley,0.659,35.5834,1,The Star,National,"Pokot raiders and police reservists engage in a firefight in Keiyo Valley on 22/04/2017. Four Pokot warriors and two civilians were killed in the shootout. According to the source, the attack could have been politically motivated and meant to intimidate communities not to take part in the Jubilee Coalition nominations.",6,1552577056,KEN
4739530,404,KEN5412,5412,4/22/2017,2017,1,Protests,Protest with intervention,Police Forces of Kenya (2013-),,1,Protesters (Kenya),,6,16,Eastern Africa,Kenya,Tana River,Galole,Chewani,Hola,-1.5036,40.0333,1,Daily Nation (Kenya),National,Anti-riot police disperse angry voters at Hola who were prevented from voting by the agents of a gubernatorial aspirant,0,1552577084,KEN
4739577,404,KEN6490,6490,4/22/2017,2017,1,Riots,Mob violence,Rioters (Kenya),ODM: Orange Democratic Movement,5,Civilians (Kenya),Government of Kenya (2013-),7,57,Eastern Africa,Kenya,Kwale,Msambweni,Sawasawa√Ç¬¨√¢‚Ç¨¬†,Msambweni,-4.4619,39.4827,1,Twitter,Other,Youths stormed the Msambweni polling station demanding to know why names were missing from the ODM register. ,0,1552577086,KEN
4739848,404,KEN6138,6138,4/21/2017,2017,1,Riots,Mob violence,Rioters (Kenya),,5,Police Forces of Kenya (2013-),Jubilee Coalition,1,15,Eastern Africa,Kenya,Kirinyaga,Gichugu,Gichugu,Ngariama,-0.4301,37.4112,1,The Star,National,"Youths destroy ballot boxes and papers at Kiamugumo Primary School polling centre on 21/04/2017 disrupting the Jubilee Coalition primaries. They arrived to the polling station, when Anne Waiguru was voting, outpowering the police forces securing the station.",0,1552577086,KEN
4739854,404,KEN6001,6001,4/21/2017,2017,1,Riots,Violent demonstration,Rioters (Kenya),Jubilee Coalition,5,,,0,50,Eastern Africa,Kenya,Murang'a,Kiharu,Township,Muranga,-0.7166,37.15,2,Daily Nation,National,"Youths barricaded the roads, stormed polling centres and burned ballot papers to protest the Jubilee primaries.",0,1552577086,KEN
4739690,404,KEN5409,5409,4/21/2017,2017,1,Protests,Protest with intervention,Police Forces of Kenya (2013-),,1,Protesters (Kenya),Jubilee Coalition,6,16,Eastern Africa,Kenya,Nakuru,Nakuru Town East,Kivumbini,Nakuru,-0.3072,36.0723,1,Daily Nation (Kenya),National,Police disperse crowds protesting the against the delayed polling material for the Jubilee primaries.,0,1552577086,KEN
4739823,404,KEN6488,6488,4/21/2017,2017,1,Riots,Violent demonstration,Rioters (Kenya),Jubilee Coalition,5,,,0,50,Eastern Africa,Kenya,Trans Nzoia,Kwanza,Kapomboi,Kwanza,1.1684,34.9926,1,Twitter,Other,Voters in Kwanza burned their ballot papers to protest that the polls closed too early. ,0,1552577086,KEN
4739824,404,KEN6489,6489,4/21/2017,2017,1,Riots,Violent demonstration,Rioters (Kenya),Jubilee Coalition,5,,,0,50,Eastern Africa,Kenya,Laikipia,Laikipia West,Thingithu,Nanyuki,0.0167,37.0667,2,Twitter,Other,Voters burned their ballot papers in 5 polling stations in Laikipia East to protest the vote. ,0,1552577086,KEN
4739835,404,KEN5406,5406,4/21/2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),Jubilee Coalition,6,,,0,60,Eastern Africa,Kenya,Embu,Manyatta,Kirimari,Embu,-0.5333,37.45,1,Daily Nation (Kenya),National,"In Embu, voting in various parts was disrupted by a group of aspirants amid claims of rigging. Led by Runyenjes MP Cecily Mbarire and Manyatta MP John Muchiri, the aspirants stormed Kirimari Secondary School, where the ballot papers were being supplied, and demanded that the process be halted.",0,1552577086,KEN
4739855,404,KEN5408,5408,4/21/2017,2017,1,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Nakuru,Kuresoi North,Sirikwa,Mau Summit,-0.1607,35.6932,1,Daily Nation (Kenya),National,"In Mau Summit, residents blocked the Kericho-Nakuru highway and the entrance to Mau Summit Secondary School protesting alleged vote rigging.",0,1552577086,KEN
4739856,404,KEN5999,5999,4/21/2017,2017,1,Riots,Violent demonstration,Rioters (Kenya),Jubilee Coalition,5,,,0,50,Eastern Africa,Kenya,Nandi,Emgwen,Kapsabet,Kapsabet,0.2039,35.105,2,Daily Nation,National,"Youths barricaded the roads, stormed polling centres and burned ballot papers to protest the Jubilee primaries.",0,1552577086,KEN
4739857,404,KEN6000,6000,4/21/2017,2017,1,Riots,Violent demonstration,Rioters (Kenya),Jubilee Coalition,5,,,0,50,Eastern Africa,Kenya,Kericho,Ainamoi,Kipchebor,Kericho,-0.3677,35.2831,2,Daily Nation,National,"Youths barricaded the roads, stormed polling centres and burned ballot papers to protest the Jubilee primaries.",0,1552577086,KEN
